시도,시군구,행정동,행정동코드,인구,남,여,최근증감,면적_km2,인구_0~9,인구_10~19,인구_20~39,인구_40~59,인구_65+,인구_여20~49
대전,유성구,노은3동,3020054800,35321,17262,18059,-61,7.59,3091,4710,7678,12662,5043,7275
대전,유성구,신성동,3020055000,25320,13347,11973,-90,29.417,2013,2521,9328,7303,2871,5889
대전,유성구,전민동,3020057000,25343,13042,12301,55,8.744,1899,2709,7632,7733,3433,5281
대전,유성구,구즉동,3020058000,32500,16737,15763,-8,27.227,2540,2938,10058,10351,4489,6797
대전,유성구,관평동,3020060000,37759,19316,18443,25,6.913,3810,5147,10450,13239,3199,8362
대전,유성구,원신흥동,3020061000,32559,15541,17018,45,2.684,3624,3344,8794,10515,4387,7646
대전,대덕구,오정동,3023051000,13000,6785,6215,-34,3.053,304,888,3228,3486,3840,2032
대전,대덕구,대화동,3023052000,5206,2719,2487,3,3.227,118,327,976,1657,1618,730
대전,대덕구,회덕동,3023052500,11989,6089,5900,-22,18.448,517,714,2452,3546,3542,1687
대전,대덕구,비래동,3023053300,14192,6948,7244,-57,3.481,405,1103,2843,4524,3893,2087
대전,대덕구,송촌동,3023054300,26650,13214,13436,-33,1.962,1530,2996,6063,9483,4270,4744
대전,대덕구,중리동,3023054600,17394,9156,8238,-42,1.476,444,1105,4195,5424,4547,2678
대전,대덕구,신탄진동,3023055000,15844,8130,7714,-15,22.596,922,1017,4018,4756,3646,2631
대전,대덕구,석봉동,3023056000,15622,7999,7623,-8,1.073,1306,1750,3728,5281,2446,3069
대전,대덕구,덕암동,3023057000,12203,6524,5679,-43,6.229,417,745,3068,3819,3035,1842
대전,대덕구,목상동,3023058000,5751,3187,2564,-18,5.444,207,446,1583,1982,1024,976
대전,대덕구,법1동,3023060000,12018,5618,6400,-25,0.528,596,819,2513,3547,3330,1899
대전,대덕구,법2동,3023061000,14178,6849,7329,-38,1.964,510,1097,2628,4269,4107,1963
울산,중구,학성동,3111051000,10560,5411,5149,-37,0.948,418,587,2245,2921,3379,1497
울산,중구,반구1동,3111052000,15260,7989,7271,-7,1.142,751,1302,3172,4859,3573,2357
울산,중구,반구2동,3111053000,7890,4023,3867,-28,0.504,210,475,1792,2310,2340,1168
울산,중구,복산동,3111055500,20954,10487,10467,-2,1.454,2192,1920,5337,6418,3607,4122
울산,중구,중앙동,3111058500,8925,4623,4302,-50,1.552,212,377,1796,2514,3033,1172
울산,중구,우정동,3111059000,18521,9201,9320,-5,1.478,927,1525,4002,5616,4714,3061
울산,중구,태화동,3111060000,30831,15227,15604,-33,6.099,2084,3659,6050,10438,5963,5444
울산,중구,다운동,3111061000,21372,10765,10607,-16,7.294,548,1402,4400,6392,6125,2854
울산,중구,병영1동,3111062000,19868,10054,9814,-4,1.415,907,1781,3859,6276,4842,2893
울산,중구,병영2동,3111063000,18710,9390,9320,-17,4.043,1093,2056,3541,6230,4041,3092
울산,중구,약사동,3111064000,10354,5208,5146,0,2.696,901,1309,2326,3551,1458,1990
울산,중구,성안동,3111065000,19781,10204,9577,9,7.634,841,2363,3961,7541,3496,3360
울산,남구,신정1동,3114051000,18645,9338,9307,45,1.479,878,1165,4442,5390,5043,3039
울산,남구,신정2동,3114052000,25603,12987,12616,292,2.76,2208,3433,5456,9374,3917,5023
울산,남구,신정3동,3114053000,15382,7805,7577,16,1.012,816,1225,3332,4772,3641,2451
울산,남구,신정4동,3114054000,19950,10009,9941,-9,0.981,1237,2154,4829,6497,3614,3726
울산,남구,신정5동,3114055000,9131,4889,4242,4,0.628,391,622,2557,2929,1845,1645
울산,남구,달동,3114056000,25741,13207,12534,-35,1.245,923,1767,6972,8106,5434,4648
울산,남구,삼산동,3114057000,47027,25135,21892,-27,5.16,2202,3768,14240,15855,7118,9178
울산,남구,삼호동,3114058500,19669,10034,9635,-44,2.553,845,1306,4554,6300,4475,3089
울산,남구,무거동,3114059500,30404,15758,14646,-103,3.204,1187,2689,8932,9887,4924,5430
울산,남구,옥동,3114060000,24557,12172,12385,-33,11.474,1687,2886,5198,8369,4380,4416
울산,남구,대현동,3114062500,31818,15970,15848,-66,1.127,2971,3680,7761,10390,4873,6391
울산,남구,수암동,3114063500,15385,7655,7730,-51,0.556,1187,1609,3537,4871,2835,2723
울산,남구,선암동,3114064000,12792,6576,6216,-24,27.112,580,1070,2572,4226,3007,1960
울산,남구,야음장생포동,3114067000,8233,4347,3886,-13,13.127,555,495,1717,2271,2405,1172
울산,동구,방어동,3117051000,36396,19706,16690,-5,6.207,1682,3822,7152,13328,7373,5605
울산,동구,일산동,3117052000,5062,2789,2273,1,2.338,109,312,1109,1428,1615,641
울산,동구,화정동,3117053000,17513,9043,8470,-25,1.016,1094,1957,3320,5813,3825,2872
울산,동구,대송동,3117054000,10264,5436,4828,5,2.868,369,990,2071,3568,2240,1547
울산,동구,전하1동,3117055000,15101,7828,7273,-14,2.645,867,1432,3869,4621,3170,2879
울산,동구,전하2동,3117056000,18765,9550,9215,3,0.85,1067,2337,3488,6294,3752,3084
울산,동구,남목1동,3117058000,7801,3985,3816,-25,2.984,258,869,1269,2495,2236,1107
울산,동구,남목2동,3117059000,26260,13682,12578,9,5.13,2362,3236,6376,8558,4260,5255
울산,동구,남목3동,3117060000,10594,5368,5226,-27,13.012,501,1227,1787,3514,2625,1665
울산,북구,농소1동,3120051000,34935,17953,16982,-12,14.996,2666,4616,6883,12373,5526,6250
울산,북구,농소2동,3120052000,41738,21155,20583,44,11.553,3888,5566,9494,14716,5042,8353
울산,북구,농소3동,3120053000,35030,17709,17321,-86,31.603,1664,5258,6804,14113,4282,6279
울산,북구,강동동,3120054000,15811,8158,7653,34,60.804,1438,2194,2737,5654,2661,2997
울산,북구,효문동,3120056000,28879,15797,13082,-39,16.135,1951,2140,8283,9129,4437,4900
울산,북구,송정동,3120057000,35646,18015,17631,-11,9.486,3086,4175,8489,12247,4336,7080
울산,북구,양정동,3120058000,12064,7261,4803,11,6.785,958,827,4475,3366,1588,1976
울산,북구,염포동,3120059000,9582,5268,4314,-28,5.634,441,760,2296,3041,2106,1377
울산,울주군,온산읍,3171025000,18483,11090,7393,-65,40.108,647,1373,3926,6969,3690,2258
울산,울주군,언양읍,3171025300,29079,14499,14580,4,67.328,1715,2947,5933,9173,6520,4734
울산,울주군,온양읍,3171025600,27734,14551,13183,19,63.965,1466,3046,5407,10253,5352,4438
울산,울주군,범서읍,3171025900,66839,33471,33368,21,77.547,3983,8667,14833,23915,10211,12154
울산,울주군,청량읍,3171026200,22056,11451,10605,62,59.015,1882,1576,5542,7051,4171,3935
울산,울주군,삼남읍,3171026500,21926,11448,10478,15,30.794,970,1455,4804,6976,5484,3244
울산,울주군,서생면,3171031000,8370,4650,3720,-9,37.804,315,461,1273,2607,2778,906
울산,울주군,웅촌면,3171034000,7162,3655,3507,0,51.576,167,296,1064,1791,2884,718
울산,울주군,두동면,3171036000,4203,2167,2036,-14,62.079,87,164,425,1067,1898,319
울산,울주군,두서면,3171037000,2889,1498,1391,4,78.476,29,71,248,579,1578,166
울산,울주군,상북면,3171038000,7860,3995,3865,-5,123.239,155,361,903,2076,3274,657
울산,울주군,삼동면,3171040000,1684,907,777,-6,62.014,19,32,148,346,886,84
경기,수원시 장안구,파장동,4111156000,24541,12387,12154,9,8.51,1311,1806,5977,7852,5427,4366
경기,수원시 장안구,율천동,4111156600,39370,20872,18498,-56,2.877,1845,3307,14478,11214,5807,8291
경기,수원시 장안구,정자1동,4111157100,33216,16260,16956,0,1.125,2246,3480,8322,11310,5408,6629
경기,수원시 장안구,정자2동,4111157200,38138,18554,19584,-34,1.282,2441,4060,9932,12769,6250,7956
경기,수원시 장안구,정자3동,4111157300,38123,19011,19112,-71,1.84,2031,5098,10080,13708,4536,8033
경기,수원시 장안구,영화동,4111158000,17643,9049,8594,4,1.239,407,912,3787,5322,5328,2617
경기,수원시 장안구,송죽동,4111159100,17892,8887,9005,8,1.658,597,1349,4594,5726,4022,3295
경기,수원시 장안구,조원1동,4111159700,27094,13625,13469,-70,1.641,990,2102,6681,8451,6364,4760
경기,수원시 장안구,조원2동,4111159800,17063,8099,8964,-32,1.272,820,1655,3946,5267,3656,3060
경기,수원시 장안구,연무동,4111160000,16904,8660,8244,-19,11.625,591,886,4802,4663,4556,3035
경기,수원시 권선구,세류1동,4111352000,9504,4767,4737,41,0.776,551,635,2750,2821,1925,1917
경기,수원시 권선구,세류2동,4111353000,21789,11258,10531,-18,3.878,621,1213,6087,6732,5128,3981
경기,수원시 권선구,세류3동,4111354000,16862,8478,8384,2,0.869,520,1253,4495,5635,4339,3236
경기,수원시 권선구,평동,4111355000,40897,20522,20375,11,10.801,2298,3131,11352,12551,7988,7987
경기,수원시 권선구,서둔동,4111356000,36589,18580,18009,-45,5.484,1405,2541,10311,11533,7636,7035
경기,수원시 권선구,구운동,4111365000,22441,11422,11019,-22,2.051,748,1550,5971,6974,5010,3941
경기,수원시 권선구,금곡동,4111366200,44262,21627,22635,-14,4.054,2630,5106,11502,14650,6951,9336
경기,수원시 권선구,호매실동,4111366400,43689,21554,22135,-26,4.719,3900,5709,10363,15277,5786,9641
경기,수원시 권선구,권선1동,4111367000,23936,12224,11712,-8,1.234,702,1308,9282,6832,4036,5939
경기,수원시 권선구,권선2동,4111368000,46151,22546,23605,-6,2.471,3259,5160,11831,15659,6615,9829
경기,수원시 권선구,곡선동,4111369000,34505,18690,15815,57,3.594,2046,2432,11841,11807,3840,7658
경기,수원시 권선구,입북동,4111370000,19661,9898,9763,-29,6.967,1700,1587,5960,5948,3019,4258
경기,수원시 팔달구,매교동,4111565000,21789,10982,10807,-46,0.645,2423,1613,7265,6605,2710,5307
경기,수원시 팔달구,매산동,4111566000,9795,5397,4398,9,0.882,278,394,2943,2907,2395,1739
경기,수원시 팔달구,고등동,4111567000,19110,9507,9603,-28,0.969,1500,1257,5728,5741,3485,4082
경기,수원시 팔달구,화서1동,4111568000,20359,9792,10567,-13,0.949,820,1688,4785,6318,4916,3590
경기,수원시 팔달구,화서2동,4111569000,23685,11604,12081,-39,1.942,1277,2042,6888,7334,4024,4914
경기,수원시 팔달구,지동,4111570000,11298,5742,5556,119,0.811,298,588,2619,3429,3444,1762
경기,수원시 팔달구,우만1동,4111571000,17791,8840,8951,0,1.376,422,956,5211,5144,4485,3329
경기,수원시 팔달구,우만2동,4111572000,15422,7740,7682,-11,0.814,681,1272,5449,4491,2473,3417
경기,수원시 팔달구,인계동,4111573000,45225,22769,22456,54,2.925,2234,2980,17095,13864,6431,11621
경기,수원시 팔달구,행궁동,4111574000,8927,4644,4283,-8,1.622,161,308,2457,2378,2742,1616
경기,수원시 영통구,매탄1동,4111751000,10051,5098,4953,-7,0.593,499,936,2843,3300,1757,1989
경기,수원시 영통구,매탄2동,4111752000,13283,6594,6689,23,0.614,487,1133,3595,4175,2715,2596
경기,수원시 영통구,매탄3동,4111753000,33729,17387,16342,-21,3.221,1716,3544,10750,11241,4295,7342
경기,수원시 영통구,매탄4동,4111754000,19239,9417,9822,-16,0.811,640,1453,5829,6163,3568,4012
경기,수원시 영통구,원천동,4111755000,45513,22890,22623,39,3.201,3681,5277,14138,15286,5016,11333
경기,수원시 영통구,영통1동,4111757000,32302,15710,16592,9,1.61,2157,3813,9336,10894,3870,7438
경기,수원시 영통구,영통2동,4111758000,25012,13155,11857,-63,1.16,1596,1756,11725,6865,1849,6856
경기,수원시 영통구,영통3동,4111758500,31282,16217,15065,-18,1.691,1575,3569,11049,9957,3185,7219
경기,수원시 영통구,망포1동,4111759300,31243,15708,15535,13,1.016,2828,3709,8896,10565,3247,7050
경기,수원시 영통구,망포2동,4111759600,38209,18995,19214,5,1.509,5266,5365,9775,13803,2415,9494
경기,수원시 영통구,광교1동,4111760000,53864,26324,27540,-57,7.853,3813,6936,17490,18539,4337,14612
경기,수원시 영통구,광교2동,4111761000,28372,13562,14810,24,4.165,2535,2927,7467,9737,3870,6548
경기,성남시 수정구,신흥1동,4113151000,11914,6370,5544,-28,0.321,241,539,2989,3726,3239,1879
경기,성남시 수정구,신흥2동,4113152000,31566,15329,16237,0,1.172,2986,2201,8867,9741,5536,6962
경기,성남시 수정구,신흥3동,4113153000,10616,5711,4905,15,0.332,257,471,2787,3397,2713,1817
경기,성남시 수정구,태평1동,4113154000,13475,7031,6444,-7,1.423,255,559,4045,3735,3705,2419
경기,성남시 수정구,태평2동,4113155000,13560,6856,6704,13,0.478,375,759,3697,4012,3484,2389
경기,성남시 수정구,태평3동,4113156000,11457,5884,5573,-21,0.391,285,654,2710,3500,3139,1821
경기,성남시 수정구,태평4동,4113156100,10767,5541,5226,-48,0.378,261,744,2810,3277,2721,1864
경기,성남시 수정구,수진1동,4113157000,10605,5656,4949,-47,0.343,170,416,2366,3086,3237,1431
경기,성남시 수정구,수진2동,4113158000,14273,7211,7062,14,0.998,409,770,3544,4040,4158,2375
경기,성남시 수정구,단대동,4113159000,14090,6891,7199,-5,0.796,609,1019,3420,4335,3444,2560
경기,성남시 수정구,산성동,4113160000,4367,2185,2182,-14,0.578,143,329,1006,1355,1168,744
경기,성남시 수정구,양지동,4113161000,8866,4333,4533,12,1.34,211,661,2054,2810,2303,1556
경기,성남시 수정구,복정동,4113162000,13753,7525,6228,70,3.654,1272,674,5691,4104,1579,3450
경기,성남시 수정구,위례동,4113162500,45104,21775,23329,-85,3.079,3920,4953,10534,15037,7589,9795
경기,성남시 수정구,신촌동,4113163000,4932,2597,2335,455,4.78,646,438,1894,1422,678,1195
경기,성남시 수정구,고등동,4113164000,11688,5730,5958,-2,12.486,1109,745,3676,3615,1859,2825
경기,성남시 수정구,시흥동,4113165000,3606,1915,1691,-11,12.841,136,142,1444,907,778,846
경기,성남시 중원구,성남동,4113351000,31834,16597,15237,-10,1.957,896,1631,10288,9008,7458,6362
경기,성남시 중원구,중앙동,4113352500,16519,8417,8102,10,0.698,1257,1165,4137,5339,3381,3250
경기,성남시 중원구,금광1동,4113353000,19629,9631,9998,30,0.623,2145,1225,5771,6171,3091,4638
경기,성남시 중원구,금광2동,4113354000,22801,11240,11561,-285,1.145,831,1408,6024,6756,5333,4407
경기,성남시 중원구,은행1동,4113355000,9296,4578,4718,30,0.269,338,711,2707,2732,2009,1845
경기,성남시 중원구,은행2동,4113356000,18717,9194,9523,-704,2.243,414,1059,4504,5271,4845,3128
경기,성남시 중원구,상대원1동,4113357000,22297,11575,10722,-18,6.826,832,1409,5579,6787,5585,3722
경기,성남시 중원구,상대원2동,4113358000,2875,1475,1400,-16,0.438,87,199,602,895,773,474
경기,성남시 중원구,상대원3동,4113359000,11041,5818,5223,25,0.3,277,627,2504,3320,3114,1684
경기,성남시 중원구,하대원동,4113366000,19480,9744,9736,10,2.388,899,1461,4849,5727,4659,3423
경기,성남시 중원구,도촌동,4113367000,25575,12346,13229,-59,9.268,1618,2686,5931,8473,4932,5161
경기,성남시 분당구,분당동,4113551000,24368,11926,12442,-12,3.178,1329,2698,6106,7969,4559,4897
경기,성남시 분당구,수내1동,4113552000,17897,8542,9355,67,1.017,963,2316,4436,6550,2620,4136
경기,성남시 분당구,수내2동,4113553000,10261,5028,5233,-29,0.839,841,1964,1519,4137,1281,2048
경기,성남시 분당구,수내3동,4113554000,13204,6532,6672,31,1.059,738,2157,2924,4980,1663,2798
경기,성남시 분당구,정자동,4113554500,13707,6955,6752,7,0.999,692,1359,4038,4384,2465,2924
경기,성남시 분당구,정자1동,4113555000,30320,14318,16002,-66,1.153,1589,3425,8632,10573,4514,7588
경기,성남시 분당구,정자2동,4113556000,12624,6015,6609,-468,0.505,573,1037,3393,3755,2589,2640
경기,성남시 분당구,정자3동,4113557000,16508,7960,8548,-1,1.854,1060,1873,4156,5683,2631,3477
경기,성남시 분당구,서현1동,4113558000,30508,14793,15715,-63,7.624,1661,3867,7852,10617,4653,6750
경기,성남시 분당구,서현2동,4113559000,17161,8433,8728,9,0.771,1015,1963,4323,5670,2947,3489
경기,성남시 분당구,이매1동,4113560000,24471,11948,12523,-59,2.55,1692,2832,5979,8250,4132,5099
경기,성남시 분당구,이매2동,4113561000,12782,6244,6538,28,0.593,810,1641,2577,4310,2502,2390
경기,성남시 분당구,야탑1동,4113562000,16499,8128,8371,-45,1.129,937,1157,4759,4845,3586,3472
경기,성남시 분당구,야탑2동,4113563000,15494,7350,8144,-34,0.618,912,1660,3339,4893,3640,2982
경기,성남시 분당구,야탑3동,4113564000,26567,13057,13510,-43,5.423,1564,1699,7889,7639,5737,5506
경기,성남시 분당구,판교동,4113565000,26293,12925,13368,-8,4.842,2548,3706,5498,9727,3207,5649
경기,성남시 분당구,삼평동,4113565500,23486,11366,12120,-8,2.905,1987,2678,5768,8122,3356,5150
경기,성남시 분당구,백현동,4113565700,26145,12457,13688,-61,1.947,1609,2848,6468,8767,4348,5557
경기,성남시 분당구,금곡동,4113566200,26646,12560,14086,-28,5.493,1507,2082,7015,8220,5933,5695
경기,성남시 분당구,구미1동,4113566500,16069,7753,8316,-2,3.524,956,1402,4589,5061,2987,3516
경기,성남시 분당구,구미동,4113567000,27830,13113,14717,-13,3.822,1392,2194,7348,8315,6337,5771
경기,성남시 분당구,운중동,4113568000,38801,18868,19933,71,17.734,4261,4116,9836,13479,4836,8977
경기,의정부시,의정부1동,4115051000,38049,19144,18905,-12,1.904,2086,1926,13105,11321,6872,9227
경기,의정부시,의정부2동,4115052000,29579,14783,14796,-31,2.479,1058,1812,8707,9237,6291,6048
경기,의정부시,호원1동,4115054500,33078,15943,17135,-21,6.564,1191,2354,7238,10377,9155,5763
경기,의정부시,호원2동,4115055500,32321,15482,16839,181,3.871,1392,2745,7267,10087,8209,5702
경기,의정부시,장암동,4115056100,18227,8669,9558,12,9.114,811,1704,3627,5796,4792,3056
경기,의정부시,신곡1동,4115056700,41226,20124,21102,-50,2.882,2076,3122,9612,13261,9294,7362
경기,의정부시,신곡2동,4115056800,43486,20946,22540,-45,2.443,2229,3976,9889,13856,9624,7782
경기,의정부시,송산1동,4115057300,31377,15349,16028,9,4.514,1940,2594,7961,10024,6265,5965
경기,의정부시,송산2동,4115057600,30696,15192,15504,33,1.45,1498,3483,7023,10866,5455,5666
경기,의정부시,송산3동,4115057800,44544,21540,23004,-15,8.905,3823,5901,9890,15935,6255,9581
경기,의정부시,자금동,4115058000,26458,12893,13565,59,11.999,1223,2055,6383,8188,6069,4827
경기,의정부시,가능동,4115059500,25663,12843,12820,-21,4.513,952,1792,5777,7820,6726,4155
경기,의정부시,흥선동,4115061500,17764,9033,8731,-73,5.431,915,1349,4085,5554,4286,3027
경기,의정부시,녹양동,4115062000,18730,9267,9463,-37,4.13,711,1626,3959,6066,4794,3080
경기,의정부시,고산동,4115063000,30719,15342,15377,112,11.617,4207,3009,8338,10370,3222,7170
경기,안양시 만안구,안양1동,4117151000,18887,9369,9518,94,0.589,1447,1185,5908,5618,3430,4148
경기,안양시 만안구,안양2동,4117152000,22069,11037,11032,-33,2.873,1062,1321,6178,6375,5138,4307
